level,ascension,hp,atk,def,ascension_stat,ascension_value
1,0,775.0223388671875,14.246399879455566,58.941749572753906,anemo_dmg,0
2,0,839.3491501242679,15.42885028143769,63.83391152704098,anemo_dmg,0
3,0,902.9009952155175,16.597055316108708,68.66713600380899,anemo_dmg,0
4,0,967.2278988624603,17.77950741639404,73.55930498450016,anemo_dmg,0
5,0,1030.7797439537098,18.94771245106506,78.39252946126817,anemo_dmg,0
6,0,1095.1065552107902,20.13016285304718,83.28469141555524,anemo_dmg,0
7,0,1158.6584003020398,21.2983678877182,88.11791589232325,anemo_dmg,0
8,0,1222.9852115591202,22.480818289700323,93.01007784661033,anemo_dmg,0
9,0,1287.312115206063,23.663270389985655,97.9022468273015,anemo_dmg,0
10,0,1350.8639602973126,24.831475424656674,102.7354713040695,anemo_dmg,0
11,0,1415.190771554393,26.013925826638797,107.62763325835658,anemo_dmg,0
12,0,1478.7426166456426,27.182130861309815,112.46085773512459,anemo_dmg,0
13,0,1543.0695202925854,28.364582961595147,117.35302671581576,anemo_dmg,0
14,0,1606.6212729939725,29.532786297962957,122.18624416617968,anemo_dmg,0
15,0,1670.948084251053,30.71523669994508,127.07840612046675,anemo_dmg,0
16,0,1735.2750802878581,31.89769049853362,131.970582127562,anemo_dmg,0
17,0,1798.8269253791077,33.06589553320464,136.80380660433002,anemo_dmg,0
18,0,1863.1537366361881,34.24834593518676,141.6959685586171,anemo_dmg,0
19,0,1926.7055817274377,35.41655096985778,146.5291930353851,anemo_dmg,0
20,0,1991.032392984518,36.599001371839904,151.42135498967218,anemo_dmg,0
20,1,2570.013777261862,47.242041075209045,195.4538562103753,anemo_dmg,0
21,1,2633.5656223531114,48.41024610988006,200.28708068714332,anemo_dmg,0
22,1,2697.892433610192,49.59269651186219,205.1792426414304,anemo_dmg,0
23,1,2762.219244867272,50.77514691384431,210.07140459571747,anemo_dmg,0
24,1,2825.7710899585218,51.94335194851533,214.90462907248548,anemo_dmg,0
25,1,2890.098085995327,53.12580574710387,219.79680507958074,anemo_dmg,0
26,1,2953.6497463068517,54.29400738516847,224.63001550354056,anemo_dmg,0
27,1,3017.976742343657,55.47646118375701,229.52219151063582,anemo_dmg,0
28,1,3081.5285874349065,56.64466621842803,234.35541598740383,anemo_dmg,0
29,1,3145.855398691987,57.82711662041015,239.2475779416909,anemo_dmg,0
30,1,3209.4072437832365,58.99532165508117,244.08080241845892,anemo_dmg,0
31,1,3273.734055040317,60.177772057063294,248.972964372746,anemo_dmg,0
32,1,3338.0608662973973,61.36022245904542,253.86512632703307,anemo_dmg,0
33,1,3401.612711388647,62.528427493716435,258.6983508038011,anemo_dmg,0
34,1,3465.9395226457273,63.71087789569856,263.59051275808815,anemo_dmg,0
35,1,3529.491367736977,64.87908293036958,268.42373723485616,anemo_dmg,0
