level,ascension,base_atk,substat,substat_value
1,0,42.4010009765625,atk%,0.09000000357627869
2,0,45.92028171228594,atk%,0.09000000357627869
3,0,49.39716452022549,atk%,0.09000000357627869
4,0,52.91645031054213,atk%,0.09000000357627869
5,0,56.39333311848168,atk%,0.10457999883413294
6,0,59.91261385420512,atk%,0.10457999883413294
7,0,63.389496662144666,atk%,0.10457999883413294
8,0,66.9087773978681,atk%,0.10457999883413294
9,0,70.42806318818475,atk%,0.10457999883413294
10,0,73.9049459961243,atk%,0.12267000805020345
11,0,77.42422673184774,atk%,0.12267000805020345
12,0,80.90110953978729,atk%,0.12267000805020345
13,0,84.42039533010393,atk%,0.12267000805020345
14,0,87.89727308345027,atk%,0.12267000805020345
15,0,91.41655381917371,atk%,0.14085001074671766
16,0,94.93584466408356,atk%,0.14085001074671766
17,0,98.41272747202311,atk%,0.14085001074671766
18,0,101.93200820774655,atk%,0.14085001074671766
19,0,105.4088910156861,atk%,0.14085001074671766
20,0,108.92817175140954,atk%,0.15903000271439538
20,1,134.8281713699398,atk%,0.15903000271439538
21,1,138.30505417787936,atk%,0.15903000271439538
22,1,141.8243349136028,atk%,0.15903000271439538
23,1,145.34361564932624,atk%,0.15903000271439538
24,1,148.82049845726578,atk%,0.15903000271439538
25,1,152.33978930217563,atk%,0.1772100054109096
26,1,155.81666200092877,atk%,0.1772100054109096
27,1,159.33595284583862,atk%,0.1772100054109096
28,1,162.81283565377817,atk%,0.1772100054109096
29,1,166.3321163895016,atk%,0.1772100054109096
30,1,169.80899919744115,atk%,0.1953900081074238
31,1,173.3282799331646,atk%,0.1953900081074238
32,1,176.84756066888804,atk%,0.1953900081074238
33,1,180.32444347682758,atk%,0.1953900081074238
34,1,183.84372421255102,atk%,0.1953900081074238
35,1,187.32060702049057,atk%,0.21357000007510152
36,1,190.83989786540042,atk%,0.21357000007510152
37,1,194.31677056415356,atk%,0.21357000007510152
38,1,197.836051299877,atk%,0.21357000007510152
39,1,201.35534214478685,atk%,0.21357000007510152
40,1,204.83221484354,atk%,0.2317500135004522
40,2,230.83221675088862,atk%,0.2317500135004522
41,2,234.35150759579847,atk%,0.2317500135004522
42,2,237.82840051292442,atk%,0.2317500135004522
43,2,241.34767113946145,atk%,0.2317500135004522
44,2,244.8245640565874,atk%,0.2317500135004522
45,2,248.34383468312444,atk%,0.24993000546812993
46,2,251.8631255280343,atk%,0.24993000546812993
47,2,255.33999822678743,atk%,0.24993000546812993
48,2,258.8592890716973,atk%,0.24993000546812993
49,2,262.3361617704504,atk%,0.24993000546812993
50,2,265.85545261536026,atk%,0.26811001889348063
50,3,291.75545414123917,atk%,0.26811001889348063
51,3,295.2323268399923,atk%,0.26811001889348063
52,3,298.75161768490216,atk%,0.26811001889348063
53,3,302.270908529812,atk%,0.26811001889348063
54,3,305.74778122856515,atk%,0.26811001889348063
55,3,309.267072073475,atk%,0.28629001086115835
56,3,312.74394477222813,atk%,0.28629001086115835
57,3,316.263235617138,atk%,0.28629001086115835
58,3,319.7401083158911,atk%,0.28629001086115835
59,3,323.25939916080097,atk%,0.28629001086115835
60,3,326.7786900057108,atk%,0.3044700028288361
60,4,352.6786839021952,atk%,0.3044700028288361
61,4,356.15555660094833,atk%,0.3044700028288361
62,4,359.6748474458582,atk%,0.3044700028288361
63,4,363.1517201446113,atk%,0.3044700028288361
64,4,366.67101098952116,atk%,0.3044700028288361
65,4,370.1478836882743,atk%,0.32265001625418677
66,4,373.66717453318415,atk%,0.32265001625418677
67,4,377.1864451597212,atk%,0.32265001625418677
68,4,380.66333807684714,atk%,0.32265001625418677
69,4,384.1826087033842,atk%,0.32265001625418677
70,4,387.6595016205101,atk%,0.3407400147414208
70,5,413.6595016205101,atk%,0.3407400147414208
71,5,417.17879246542,atk%,0.3407400147414208
72,5,420.6556651641731,atk%,0.3407400147414208
73,5,424.17495600908296,atk%,0.3407400147414208
74,5,427.69422663562,atk%,0.3407400147414208
75,5,431.17111955274595,atk%,0.3589200067090985
76,5,434.690390179283,atk%,0.3589200067090985
77,5,438.16728309640894,atk%,0.3589200067090985
78,5,441.686553722946,atk%,0.3589200067090985
79,5,445.1634466400719,atk%,0.3589200067090985
80,5,448.68271726660896,atk%,0.3771000201344492
80,6,474.5827264218824,atk%,0.3771000201344492
81,6,478.10201726679225,atk%,0.3771000201344492
82,6,481.5789101839182,atk%,0.3771000201344492
83,6,485.09818081045523,atk%,0.3771000201344492
84,6,488.5750737275812,atk%,0.3771000201344492
85,6,492.0943443541182,atk%,0.3952800335597999
86,6,495.57121705287136,atk%,0.3952800335597999
87,6,499.0905078977812,atk%,0.3952800335597999
88,6,502.56738059653435,atk%,0.3952800335597999
89,6,506.0866714414442,atk%,0.3952800335597999
90,6,509.60596228635404,atk%,0.41346000406980465
