level,ascension,base_atk,substat,substat_value
1,0,38.74129867553711,crit_rate,0.050999999046325684
2,0,41.68563641426681,crit_rate,0.050999999046325684
3,0,44.62997415299651,crit_rate,0.050999999046325684
4,0,47.5743165100489,crit_rate,0.050999999046325684
5,0,50.47991113972057,crit_rate,0.05926199587631231
6,0,53.42424887845027,crit_rate,0.05926199587631231
7,0,56.32984812644463,crit_rate,0.05926199587631231
8,0,59.23544737443899,crit_rate,0.05926199587631231
9,0,62.14104200411066,crit_rate,0.05926199587631231
10,0,65.04664125210502,crit_rate,0.06951300049972531
11,0,67.95223588177669,crit_rate,0.06951300049972531
12,0,70.81909202071301,crit_rate,0.06951300049972531
13,0,73.72469126870737,crit_rate,0.06951300049972531
14,0,76.5915474076437,crit_rate,0.06951300049972531
15,0,79.45840816490272,crit_rate,0.07981500142574305
16,0,82.32525968551636,crit_rate,0.07981500142574305
17,0,85.19211120613,crit_rate,0.07981500142574305
18,0,88.05897196338901,crit_rate,0.07981500142574305
19,0,90.92582348400265,crit_rate,0.07981500142574305
20,0,93.75394575052633,crit_rate,0.09011699627208714
20,1,113.25394575052633,crit_rate,0.09011699627208714
21,1,116.08205878040462,crit_rate,0.09011699627208714
22,1,118.94891030101826,crit_rate,0.09011699627208714
23,1,121.77703256754194,crit_rate,0.09011699627208714
24,1,124.60514559742023,crit_rate,0.09011699627208714
25,1,127.43325862729853,crit_rate,0.10041899719810488
26,1,130.26137165717682,crit_rate,0.10041899719810488
27,1,133.05074619631978,crit_rate,0.10041899719810488
28,1,135.87885922619807,crit_rate,0.10041899719810488
29,1,138.66823376534103,crit_rate,0.10041899719810488
30,1,141.45760830448398,crit_rate,0.11072099812412262
31,1,144.28572133436228,crit_rate,0.11072099812412262
32,1,147.07509587350523,crit_rate,0.11072099812412262
33,1,149.8644704126482,crit_rate,0.11072099812412262
34,1,152.65384495179114,crit_rate,0.11072099812412262
35,1,155.40447176355337,crit_rate,0.1210229929704667
36,1,158.19384630269633,crit_rate,0.1210229929704667
37,1,160.98322084183928,crit_rate,0.1210229929704667
38,1,163.7338568902469,crit_rate,0.1210229929704667
39,1,166.48448370200913,crit_rate,0.1210229929704667
40,1,169.27385824115208,crit_rate,0.1313249999761581
40,2,188.673859767031,crit_rate,0.1313249999761581
41,2,191.4244958154386,crit_rate,0.1313249999761581
42,2,194.17512262720084,crit_rate,0.1313249999761581
43,2,196.92575867560845,crit_rate,0.1313249999761581
44,2,199.67639472401606,crit_rate,0.1313249999761581
45,2,202.42703077242368,crit_rate,0.14162699482250218
46,2,205.13890985680518,crit_rate,0.14162699482250218
47,2,207.8895459052128,crit_rate,0.14162699482250218
48,2,210.6401819536204,crit_rate,0.14162699482250218
49,2,213.35206103800192,crit_rate,0.14162699482250218
50,2,216.10269708640953,crit_rate,0.15192900182819358
50,3,235.60269708640953,crit_rate,0.15192900182819358
51,3,238.3145946440818,crit_rate,0.15192900182819358
52,3,241.02649220175408,crit_rate,0.15192900182819358
53,3,243.7383712861356,crit_rate,0.15192900182819358
54,3,246.4890073345432,crit_rate,0.15192900182819358
55,3,249.20090489221548,crit_rate,0.16223099667453766
56,3,251.91278397659698,crit_rate,0.16223099667453766
57,3,254.62468153426926,crit_rate,0.16223099667453766
58,3,257.2978221279154,crit_rate,0.16223099667453766
59,3,260.0097196855877,crit_rate,0.16223099667453766
60,3,262.72161724325997,crit_rate,0.17253299152088175
60,4,282.1216187691389,crit_rate,0.17253299152088175
61,4,284.8334978535204,crit_rate,0.17253299152088175
62,4,287.5066569204573,crit_rate,0.17253299152088175
63,4,290.2185360048388,crit_rate,0.17253299152088175
64,4,292.89169507177576,crit_rate,0.17253299152088175
65,4,295.60359262944803,crit_rate,0.18283499852657314
66,4,298.2767332230942,crit_rate,0.18283499852657314
67,4,300.98863078076647,crit_rate,0.18283499852657314
68,4,303.66177137441264,crit_rate,0.18283499852657314
69,4,306.33493044134957,crit_rate,0.18283499852657314
70,4,309.00807103499574,crit_rate,0.1930859970703125
70,5,328.50807103499574,crit_rate,0.1930859970703125
71,5,331.219968592668,crit_rate,0.1930859970703125
72,5,333.8931091863142,crit_rate,0.1930859970703125
73,5,336.5662682532511,crit_rate,0.1930859970703125
74,5,339.2394088468973,crit_rate,0.1930859970703125
75,5,341.9125679138342,crit_rate,0.20338799191665657
76,5,344.5857085074804,crit_rate,0.20338799191665657
77,5,347.2588675744173,crit_rate,0.20338799191665657
78,5,349.9320081680635,crit_rate,0.20338799191665657
79,5,352.6051672350004,crit_rate,0.20338799191665657
80,5,355.2783078286466,crit_rate,0.21368999892234797
80,6,374.67830172513095,crit_rate,0.21368999892234797
81,6,377.31272230133254,crit_rate,0.21368999892234797
82,6,379.9858628949787,crit_rate,0.21368999892234797
83,6,382.6590034886249,crit_rate,0.21368999892234797
84,6,385.3321625555618,crit_rate,0.21368999892234797
85,6,388.005303149208,crit_rate,0.22399200592803936
86,6,390.63972372540957,crit_rate,0.22399200592803936
87,6,393.31286431905573,crit_rate,0.22399200592803936
88,6,395.98602338599267,crit_rate,0.22399200592803936
89,6,398.6204254889035,crit_rate,0.22399200592803936
90,6,401.2935845558404,crit_rate,0.23429398861503614
