level,ascension,base_atk,substat,substat_value
1,0,37.60749816894531,em,40.79999923706055
2,0,40.27762978576902,em,40.79999923706055
3,0,42.910156630186975,em,40.79999923706055
4,0,45.54267899144179,em,40.79999923706055
5,0,48.13759658029085,em,47.40959670104985
6,0,50.732514169139904,em,47.40959670104985
7,0,53.289826985583204,em,47.40959670104985
8,0,55.88474009126912,em,47.40959670104985
9,0,58.40444365214353,em,47.40959670104985
10,0,60.96175646858683,em,55.61040039978025
11,0,63.48145554629809,em,55.61040039978025
12,0,65.9635498516036,em,55.61040039978025
13,0,68.44564864007225,em,55.61040039978025
14,0,70.92774294537776,em,55.61040039978025
15,0,73.40983725068327,em,63.85200114059444
16,0,75.85432230041988,em,63.85200114059444
17,0,78.29881183331963,em,63.85200114059444
18,0,80.74330136621938,em,63.85200114059444
19,0,83.1501771603871,em,63.85200114059444
20,0,85.5570619208811,em,72.09359701766971
20,1,105.0570619208811,em,72.09359701766971
21,1,107.46393771504881,em,72.09359701766971
22,1,109.83320873681078,em,72.09359701766971
23,1,112.24009349730477,em,72.09359701766971
24,1,114.60936451906673,em,72.09359701766971
25,1,116.94103076842293,em,80.3351977584839
26,1,119.3103017901849,em,80.3351977584839
27,1,121.6419680395411,em,80.3351977584839
28,1,123.9736342888973,em,80.3351977584839
29,1,126.30529157192723,em,80.3351977584839
30,1,128.59935304887767,em,88.57679849929809
31,1,130.89340555950184,em,88.57679849929809
32,1,133.1874670364523,em,88.57679849929809
33,1,135.48152851340274,em,88.57679849929809
34,1,137.7755810240269,em,88.57679849929809
35,1,140.03202876224532,em,96.81839437637336
36,1,142.28848546679,em,96.81839437637336
37,1,144.54493320500842,em,96.81839437637336
38,1,146.80138094322683,em,96.81839437637336
39,1,149.05782868144524,em,96.81839437637336
40,1,151.2766716472579,em,105.05999998092648
40,2,170.6766731731368,em,105.05999998092648
41,2,172.93312091135522,em,105.05999998092648
42,2,175.15196387716787,em,105.05999998092648
43,2,177.37080684298053,em,105.05999998092648
44,2,179.58964980879318,em,105.05999998092648
45,2,181.77088800220008,em,113.30159585800175
46,2,183.98973096801274,em,113.30159585800175
47,2,186.17096019509336,em,113.30159585800175
48,2,188.35219838850026,em,113.30159585800175
49,2,190.53343658190715,em,113.30159585800175
50,2,192.71467477531405,em,121.54320146255486
50,3,212.21467477531405,em,121.54320146255486
51,3,214.3958950360684,em,121.54320146255486
52,3,216.53952845706954,em,121.54320146255486
53,3,218.72076665047643,em,121.54320146255486
54,3,220.86440007147758,em,121.54320146255486
55,3,223.00801555982616,em,129.78479733963013
56,3,225.1516489808273,em,129.78479733963013
57,3,227.29528240182844,em,129.78479733963013
58,3,229.43889789017703,em,129.78479733963013
59,3,231.58253131117817,em,129.78479733963013
60,3,233.688542027121,em,138.0263932167054
60,4,253.0885435529999,em,138.0263932167054
61,4,255.23217697400105,em,138.0263932167054
62,4,257.33820562259643,em,138.0263932167054
63,4,259.44421633853926,em,138.0263932167054
64,4,261.5878497595404,em,138.0263932167054
65,4,263.69386047548323,em,146.26799882125852
66,4,265.7998891240786,em,146.26799882125852
67,4,267.8682950676157,em,146.26799882125852
68,4,269.9743237162111,em,146.26799882125852
69,4,272.0803344321539,em,146.26799882125852
70,4,274.1863630807493,em,154.46879765625
70,5,293.6863630807493,em,154.46879765625
71,5,295.75476902428636,em,154.46879765625
72,5,297.86079767288174,em,154.46879765625
73,5,299.9292036164188,em,154.46879765625
74,5,301.9976095599559,em,154.46879765625
75,5,304.0660334361455,em,162.71039353332526
76,5,306.17204415208835,em,162.71039353332526
77,5,308.240468028278,em,162.71039353332526
78,5,310.30887397181505,em,162.71039353332526
79,5,312.3772799153521,em,162.71039353332526
80,5,314.44570379154175,em,170.95199913787837
80,6,333.8456976880261,em,170.95199913787837
81,6,335.87649885915744,em,170.95199913787837
82,6,337.9449048026945,em,170.95199913787837
83,6,340.01332867888414,em,170.95199913787837
84,6,342.0817346224212,em,170.95199913787837
85,6,344.1125357935525,em,179.1936047424315
86,6,346.18095966974215,em,179.1936047424315
87,6,348.21176084087347,em,179.1936047424315
88,6,350.28016678441054,em,179.1936047424315
89,6,352.31096795554186,em,179.1936047424315
90,6,354.3793918317315,em,187.4351908920289
