level,ascension,hp,atk,def,ascension_stat,ascension_value
1,0,1002.9700927734375,19.58880043029785,62.9474983215332,Physical DMG Bonus,0
2,0,1086.2165549962374,21.214669782495093,68.17213720039854,Physical DMG Bonus,0
3,0,1168.460119820782,22.820951754043563,73.33383314332968,Physical DMG Bonus,0
4,0,1251.706701606934,24.446823441407787,78.55847952612157,Physical DMG Bonus,0
5,0,1333.9502664314787,26.053105412956256,83.72017546905272,Physical DMG Bonus,0
6,0,1417.1967286542786,27.678974765153498,88.94481434791805,Physical DMG Bonus,0
7,0,1499.4402934788232,29.285256736701967,94.1065102908492,Physical DMG Bonus,0
8,0,1582.686755701623,30.91112608889921,99.33114916971454,Physical DMG Bonus,0
9,0,1665.9333374877751,32.53699777626343,104.55579555250642,Physical DMG Bonus,0
10,0,1748.1769023123197,34.1432797478119,109.71749149543757,Physical DMG Bonus,0
11,0,1831.4233645351196,35.769149100009145,114.9421303743029,Physical DMG Bonus,0
12,0,1913.6669293596642,37.375431071557614,120.10382631723405,Physical DMG Bonus,0
13,0,1996.9135111458163,39.00130275892184,125.32847270002594,Physical DMG Bonus,0
14,0,2079.1569564070087,40.607582395303325,130.49016113903053,Physical DMG Bonus,0
15,0,2162.4034186298086,42.23345174750057,135.71480001789587,Physical DMG Bonus,0
16,0,2245.650119979313,43.859325770031774,140.9394539046143,Physical DMG Bonus,0
17,0,2327.8936848038575,45.46560774158024,146.10114984754546,Physical DMG Bonus,0
18,0,2411.1401470266574,47.091477093777485,151.3257887264108,Physical DMG Bonus,0
19,0,2493.383711851202,48.697759065325954,156.48748466934194,Physical DMG Bonus,0
20,0,2576.630174074002,50.323628417523196,161.71212354820727,Physical DMG Bonus,0
20,1,3325.900193605252,64.95780848649292,208.73712507408618,Physical DMG Bonus,0
21,1,3408.1437584297964,66.56409045804139,213.89882101701733,Physical DMG Bonus,0
22,1,3491.3902206525963,68.18995981023863,219.12345989588266,Physical DMG Bonus,0
23,1,3574.636682875396,69.81582916243588,224.348098774748,Physical DMG Bonus,0
24,1,3656.880247699941,71.42211113398434,229.50979471767914,Physical DMG Bonus,0
25,1,3740.126949049445,73.04798515651555,234.73444860439758,Physical DMG Bonus,0
26,1,3822.3702747472853,74.65426245773006,239.89612953947562,Physical DMG Bonus,0
27,1,3905.6169760967896,76.28013648026126,245.12078342619407,Physical DMG Bonus,0
28,1,3987.860540921334,77.88641845180973,250.2824793691252,Physical DMG Bonus,0
29,1,4071.107003144134,79.51228780400697,255.50711824799055,Physical DMG Bonus,0
30,1,4153.350567968679,81.11856977555544,260.6688141909217,Physical DMG Bonus,0
31,1,4236.597030191479,82.74443912775268,265.89345306978703,Physical DMG Bonus,0
32,1,4319.843492414278,84.37030847994993,271.11809194865236,Physical DMG Bonus,0
33,1,4402.087057238823,85.9765904514984,276.2797878915835,Physical DMG Bonus,0
34,1,4485.333519461623,87.60245980369564,281.50442677044884,Physical DMG Bonus,0
35,1,4567.5770842861675,89.2087417752441,286.66612271338,Physical DMG Bonus,0
36,1,4650.823785635672,90.83461579777531,291.89077660009843,Physical DMG Bonus,0
37,1,4733.067111333512,92.44089309898982,297.0524575351765,Physical DMG Bonus,0
38,1,4816.313573556312,94.06676245118706,302.2770964140418,Physical DMG Bonus,0
39,1,4899.560274905816,95.69263647371827,307.50175030076025,Physical DMG Bonus,0
40,1,4981.803600603656,97.29891377493277,312.6634312358383,Physical DMG Bonus,0
40,2,5514.179699236469,107.69688397451773,346.0759297099594,Physical DMG Bonus,0.07500000298023224
41,2,5597.426400585973,109.32275799704894,351.3005835966778,Physical DMG Bonus,0.07500000298023224
42,2,5679.670204537222,110.92904463893137,356.4622945474621,Physical DMG Bonus,0.07500000298023224
43,2,5762.916427633318,112.55490932079465,361.6869184184743,Physical DMG Bonus,0.07500000298023224
44,2,5845.160231584567,114.16119596267708,366.84862936925856,Physical DMG Bonus,0.07500000298023224
45,2,5928.406454680662,115.78706064454036,372.0732532402708,Physical DMG Bonus,0.07500000298023224
46,2,6011.653156030166,117.41293466707157,377.29790712698923,Physical DMG Bonus,0.07500000298023224
47,2,6093.896481728007,119.01921196828607,382.45958806206727,Physical DMG Bonus,0.07500000298023224
48,2,6177.143183077511,120.64508599081728,387.6842419487857,Physical DMG Bonus,0.07500000298023224
49,2,6259.386508775351,122.25136329203178,392.84592288386375,Physical DMG Bonus,0.07500000298023224
50,2,6342.633210124855,123.87723731456299,398.0705767705822,Physical DMG Bonus,0.07500000298023224
50,3,7052.46792692173,137.74119758067627,442.62057982234,Physical DMG Bonus,0.15000000596046448
51,3,7134.711252619571,139.34747488189078,447.78226075741804,Physical DMG Bonus,0.15000000596046448
52,3,7217.957953969075,140.97334890442198,453.0069146441365,Physical DMG Bonus,0.15000000596046448
53,3,7301.204655318579,142.5992229269532,458.23156853085493,Physical DMG Bonus,0.15000000596046448
54,3,7383.447981016419,144.2055002281677,463.39324946593297,Physical DMG Bonus,0.15000000596046448
55,3,7466.694682365924,145.8313742506989,468.6179033526514,Physical DMG Bonus,0.15000000596046448
56,3,7548.938008063764,147.4376515519134,473.77958428772945,Physical DMG Bonus,0.15000000596046448
57,3,7632.184709413268,149.0635255744446,479.0042381744479,Physical DMG Bonus,0.15000000596046448
58,3,7714.428035111108,150.66980287565912,484.16591910952593,Physical DMG Bonus,0.15000000596046448
59,3,7797.674736460613,152.29567689819032,489.3905729962444,Physical DMG Bonus,0.15000000596046448
60,3,7880.921437810117,153.92155092072153,494.6152268829628,Physical DMG Bonus,0.15000000596046448
60,4,8413.29753644293,164.31951921295786,528.0277177276894,Physical DMG Bonus,0.15000000596046448
61,4,8495.54086214077,165.92579651417236,533.1893986627674,Physical DMG Bonus,0.15000000596046448
62,4,8578.787563490274,167.55167053670357,538.4140525494859,Physical DMG Bonus,0.15000000596046448
63,4,8661.030889188114,169.15794783791807,543.5757334845639,Physical DMG Bonus,0.15000000596046448
64,4,8744.277590537618,170.78382186044928,548.8003873712823,Physical DMG Bonus,0.15000000596046448
65,4,8826.520916235459,172.39009916166378,553.9620683063604,Physical DMG Bonus,0.15000000596046448
66,4,8909.767617584963,174.015973184195,559.1867221930788,Physical DMG Bonus,0.15000000596046448
67,4,8993.013840681058,175.64183786605827,564.411346064091,Physical DMG Bonus,0.15000000596046448
68,4,9075.257644632307,177.2481245079407,569.5730570148753,Physical DMG Bonus,0.15000000596046448
69,4,9158.503867728403,178.87398918980398,574.7976808858875,Physical DMG Bonus,0.15000000596046448
70,4,9240.747671679652,180.4802758316864,579.9593918366718,Physical DMG Bonus,0.15000000596046448
70,5,9773.123648242152,190.87824793862,613.3718979401874,Physical DMG Bonus,0.22499999403953552
71,5,9856.370349591656,192.5041219611512,618.5965518269059,Physical DMG Bonus,0.22499999403953552
72,5,9938.613675289496,194.11039926236572,623.7582327619839,Physical DMG Bonus,0.22499999403953552
73,5,10021.860376639,195.73627328489692,628.9828866487023,Physical DMG Bonus,0.22499999403953552
74,5,10105.106599735096,197.3621379667602,634.2075105197146,Physical DMG Bonus,0.22499999403953552
75,5,10187.350403686345,198.96842460864264,639.3692214704988,Physical DMG Bonus,0.22499999403953552
76,5,10270.59662678244,200.5942892905059,644.593845341511,Physical DMG Bonus,0.22499999403953552
77,5,10352.84043073369,202.20057593238835,649.7555562922953,Physical DMG Bonus,0.22499999403953552
78,5,10436.086653829785,203.82644061425162,654.9801801633075,Physical DMG Bonus,0.22499999403953552
79,5,10518.330457781034,205.43272725613406,660.1418911140918,Physical DMG Bonus,0.22499999403953552
80,5,10601.57668087713,207.05859193799733,665.366514985104,Physical DMG Bonus,0.22499999403953552
80,6,11133.952901580255,217.45656023023366,698.7790210886196,Physical DMG Bonus,0.30000001192092896
81,6,11217.199602929759,219.08243425276487,704.0036749753381,Physical DMG Bonus,0.30000001192092896
82,6,11299.443406881008,220.6887208946473,709.1653859261223,Physical DMG Bonus,0.30000001192092896
83,6,11382.689629977103,222.31458557651058,714.3900097971346,Physical DMG Bonus,0.30000001192092896
84,6,11464.933433928352,223.92087221839301,719.5517207479188,Physical DMG Bonus,0.30000001192092896
85,6,11548.179657024448,225.5467369002563,724.776344618931,Physical DMG Bonus,0.30000001192092896
86,6,11630.422982722288,227.1530142014708,729.9380255540091,Physical DMG Bonus,0.30000001192092896
87,6,11713.669684071792,228.778888224002,735.1626794407275,Physical DMG Bonus,0.30000001192092896
88,6,11795.913009769632,230.3851655252165,740.3243603758056,Physical DMG Bonus,0.30000001192092896
89,6,11879.159711119137,232.0110395477477,745.549014262524,Physical DMG Bonus,0.30000001192092896
90,6,11962.406412468641,233.63691357027892,750.7736681492424,Physical DMG Bonus,0.30000001192092896
