level,ascension,base_atk,substat,substat_value
1,0,39.875099182128906,crit_rate,0.03400000184774399
2,0,43.10498103701775,crit_rate,0.03400000184774399
3,0,46.334862891906596,crit_rate,0.03400000184774399
4,0,49.60462170934261,crit_rate,0.03400000184774399
5,0,52.8345083177137,crit_rate,0.039508000136732946
6,0,56.10426238166747,crit_rate,0.039508000136732946
7,0,59.37402119910348,crit_rate,0.039508000136732946
8,0,62.60390780747457,crit_rate,0.039508000136732946
9,0,65.87366187142834,crit_rate,0.039508000136732946
10,0,69.14342068886435,crit_rate,0.04634200371819741
11,0,72.41317950630037,crit_rate,0.04634200371819741
12,0,75.68293832373638,crit_rate,0.04634200371819741
13,0,78.99256935023732,crit_rate,0.04634200371819741
14,0,82.26232816767333,crit_rate,0.04634200371819741
15,0,85.53208698510934,crit_rate,0.05321000483721505
16,0,88.80184580254536,crit_rate,0.05321000483721505
17,0,92.1114768290463,crit_rate,0.05321000483721505
18,0,95.38123564648231,crit_rate,0.05321000483721505
19,0,98.65099446391832,crit_rate,0.05321000483721505
20,0,101.96062549041926,crit_rate,0.06007800190311663
20,1,121.46062549041926,crit_rate,0.06007800190311663
21,1,124.73038430785527,crit_rate,0.06007800190311663
22,1,128.0400153343562,crit_rate,0.06007800190311663
23,1,131.30977415179223,crit_rate,0.06007800190311663
24,1,134.61941468525765,crit_rate,0.06007800190311663
25,1,137.88917350269367,crit_rate,0.06694600302213427
26,1,141.1988045291946,crit_rate,0.06694600302213427
27,1,144.46856334663062,crit_rate,0.06694600302213427
28,1,147.77819437313156,crit_rate,0.06694600302213427
29,1,151.04795319056757,crit_rate,0.06694600302213427
30,1,154.3575842170685,crit_rate,0.07381400414115191
31,1,157.62734303450452,crit_rate,0.07381400414115191
32,1,160.93697406100546,crit_rate,0.07381400414115191
33,1,164.20673287844147,crit_rate,0.07381400414115191
34,1,167.5163639049424,crit_rate,0.07381400414115191
35,1,170.78612272237842,crit_rate,0.08068200120705349
36,1,174.09576325584385,crit_rate,0.08068200120705349
37,1,177.36552207327986,crit_rate,0.08068200120705349
38,1,180.6751435928163,crit_rate,0.08068200120705349
39,1,183.9449119172168,crit_rate,0.08068200120705349
40,1,187.21466122768834,crit_rate,0.0875500063791872
40,2,206.61466275356725,crit_rate,0.0875500063791872
41,2,209.92430328703267,crit_rate,0.0875500063791872
42,2,213.1940525975042,crit_rate,0.0875500063791872
43,2,216.50369313096962,crit_rate,0.0875500063791872
44,2,219.77344244144115,crit_rate,0.0875500063791872
45,2,223.04321076584165,crit_rate,0.09441800344508877
46,2,226.35285129930708,crit_rate,0.09441800344508877
47,2,229.6226006097786,crit_rate,0.09441800344508877
48,2,232.89234992025013,crit_rate,0.09441800344508877
49,2,236.20199045371555,crit_rate,0.09441800344508877
50,2,239.47175877811605,crit_rate,0.10128600861722248
50,3,258.97175877811605,crit_rate,0.10128600861722248
51,3,262.2415080885876,crit_rate,0.10128600861722248
52,3,265.5112573990591,crit_rate,0.10128600861722248
53,3,268.82089793252453,crit_rate,0.10128600861722248
54,3,272.09066625692503,crit_rate,0.10128600861722248
55,3,275.36041556739656,crit_rate,0.10815400568312405
56,3,278.6301648778681,crit_rate,0.10815400568312405
57,3,281.8999332022686,crit_rate,0.10815400568312405
58,3,285.209573735734,crit_rate,0.10815400568312405
59,3,288.47932304620554,crit_rate,0.10815400568312405
60,3,291.74909137060604,crit_rate,0.11502200274902563
60,4,311.14909289648494,crit_rate,0.11502200274902563
61,4,314.41884220695647,crit_rate,0.11502200274902563
62,4,317.688591517428,crit_rate,0.11502200274902563
63,4,320.9583598418285,crit_rate,0.11502200274902563
64,4,324.2281091523,crit_rate,0.11502200274902563
65,4,327.4978774767005,crit_rate,0.12189000792115934
66,4,330.76762678717205,crit_rate,0.12189000792115934
67,4,334.0772673206375,crit_rate,0.12189000792115934
68,4,337.347016631109,crit_rate,0.12189000792115934
69,4,340.6167849555095,crit_rate,0.12189000792115934
70,4,343.886534265981,crit_rate,0.12872400744950774
70,5,363.386534265981,crit_rate,0.12872400744950774
71,5,366.65630259038153,crit_rate,0.12872400744950774
72,5,369.92605190085305,crit_rate,0.12872400744950774
73,5,373.19582022525356,crit_rate,0.12872400744950774
74,5,376.4655695357251,crit_rate,0.12872400744950774
75,5,379.7353378601256,crit_rate,0.13559200451540931
76,5,383.0050871705971,crit_rate,0.13559200451540931
77,5,386.2748554949976,crit_rate,0.13559200451540931
78,5,389.54460480546913,crit_rate,0.13559200451540931
79,5,392.81435411594066,crit_rate,0.13559200451540931
80,5,396.08412244034116,crit_rate,0.14246000968754302
80,6,415.48411633682554,crit_rate,0.14246000968754302
81,6,418.75386564729706,crit_rate,0.14246000968754302
82,6,422.02363397169756,crit_rate,0.14246000968754302
83,6,425.2933832821691,crit_rate,0.14246000968754302
84,6,428.5631516065696,crit_rate,0.14246000968754302
85,6,431.87277312610604,crit_rate,0.14932801485967673
86,6,435.14254145050654,crit_rate,0.14932801485967673
87,6,438.41229076097807,crit_rate,0.14932801485967673
88,6,441.6820400714496,crit_rate,0.14932801485967673
89,6,444.95182740977907,crit_rate,0.14932801485967673
90,6,448.2215767202506,crit_rate,0.15619600381934617
