level,ascension,hp,atk,def,ascension_stat,ascension_value
1,0,802.3760986328125,19.410720825195312,48.069000244140625,Elemental Mastery,0
2,0,868.9732704374183,21.02180958001918,52.05872460555838,Elemental Mastery,0
3,0,934.7681242990075,22.613489020892303,56.00038345073699,Elemental Mastery,0
4,0,1001.3653917542979,24.22458008965441,59.990113542426116,Elemental Mastery,0
5,0,1067.160245615887,25.81625953052753,63.931772387604724,Elemental Mastery,0
6,0,1133.7574174204929,27.4273482853514,67.92149674902248,Elemental Mastery,0
7,0,1199.552271282082,29.01902772622452,71.86315559420109,Elemental Mastery,0
8,0,1266.1494430866878,30.63011648104839,75.85287995561885,Elemental Mastery,0
9,0,1332.7467105419782,32.2412075498105,79.84261004730797,Elemental Mastery,0
10,0,1398.5415644035675,33.83288699068362,83.78426889248658,Elemental Mastery,0
11,0,1465.1387362081732,35.44397574550749,87.77399325390434,Elemental Mastery,0
12,0,1530.9335900697624,37.03565518638061,91.71565209908294,Elemental Mastery,0
13,0,1597.5308575250529,38.646746255142716,95.70538219077207,Elemental Mastery,0
14,0,1663.3256157359574,40.2384233820776,99.64703530567931,Elemental Mastery,0
15,0,1729.9227875405631,41.84951213690147,103.63675966709707,Elemental Mastery,0
16,0,1796.5201506465382,43.46060551960181,107.62649548905756,Elemental Mastery,0
17,0,1862.3150045081275,45.052284960474935,111.56815433423617,Elemental Mastery,0
18,0,1928.9121763127332,46.6633737152988,115.55787869565393,Elemental Mastery,0
19,0,1994.7070301743224,48.255053156171925,119.49953754083253,Elemental Mastery,0
20,0,2061.304201978928,49.86614191099579,123.48926190225029,Elemental Mastery,0
20,1,2660.720217603928,64.36728345915253,159.3992617496624,Elemental Mastery,0
21,1,2726.5150714655174,65.95896290002565,163.340920594841,Elemental Mastery,0
22,1,2793.112243270123,67.57005165484952,167.33064495625877,Elemental Mastery,0
23,1,2859.709415074729,69.18114040967339,171.32036931767652,Elemental Mastery,0
24,1,2925.504268936318,70.77281985054651,175.26202816285513,Elemental Mastery,0
25,1,2992.101632042293,72.38391323324686,179.25176398481563,Elemental Mastery,0
26,1,3057.896294602513,73.9755880462435,183.1934113694515,Elemental Mastery,0
27,1,3124.493657708488,75.58668142894385,187.183147191412,Elemental Mastery,0
28,1,3190.2885115700774,77.17836086981697,191.1248060365906,Elemental Mastery,0
29,1,3256.885683374683,78.78944962464084,195.11453039800836,Elemental Mastery,0
30,1,3322.6805372362724,80.38112906551396,199.05618924318696,Elemental Mastery,0
31,1,3389.277709040878,81.99221782033783,203.04591360460472,Elemental Mastery,0
32,1,3455.874880845484,83.6033065751617,207.03563796602248,Elemental Mastery,0
33,1,3521.669734707073,85.19498601603482,210.9772968112011,Elemental Mastery,0
34,1,3588.266906511679,86.80607477085869,214.96702117261884,Elemental Mastery,0
35,1,3654.061760373268,88.39775421173181,218.90868001779745,Elemental Mastery,0
36,1,3720.659123479243,90.00884759443215,222.89841583975794,Elemental Mastery,0
37,1,3786.453786039463,91.6005224074288,226.84006322439382,Elemental Mastery,0
38,1,3853.0509578440688,93.21161116225267,230.82978758581157,Elemental Mastery,0
39,1,3919.648320950044,94.82270454495301,234.81952340777207,Elemental Mastery,0
40,1,3985.4429835102637,96.41437935794966,238.76117079240794,Elemental Mastery,0
40,2,4411.343862416514,106.71782231296675,264.2761701820564,Elemental Mastery,24
41,2,4477.941225522489,108.32891569566709,268.26590600401687,Elemental Mastery,24
42,2,4543.736270685447,109.92059976441669,272.2075763097382,Elemental Mastery,24
43,2,4610.333251188684,111.53168389136408,276.19728921061323,Elemental Mastery,24
44,2,4676.128296351642,113.12336796011368,280.1389595163346,Elemental Mastery,24
45,2,4742.725276854879,114.73445208706107,284.1286724172096,Elemental Mastery,24
46,2,4809.322639960854,116.34554546976142,288.1184082391701,Elemental Mastery,24
47,2,4875.117302521074,117.93722028275806,292.06005562380597,Elemental Mastery,24
48,2,4941.714665627049,119.54831366545841,296.04979144576646,Elemental Mastery,24
49,2,5007.509328187269,121.13998847845505,299.99143883040233,Elemental Mastery,24
50,2,5074.106691293244,122.7510818611554,303.9811746523628,Elemental Mastery,24
50,3,5641.974489144806,136.48900452961243,338.0011751101265,Elemental Mastery,48
51,3,5707.769151705026,138.08067934260907,341.94282249476237,Elemental Mastery,48
52,3,5774.366514811001,139.69177272530942,345.93255831672286,Elemental Mastery,48
53,3,5840.963877916976,141.30286610800977,349.92229413868336,Elemental Mastery,48
54,3,5906.758540477196,142.8945409210064,353.8639415233192,Elemental Mastery,48
55,3,5973.355903583171,144.50563430370676,357.8536773452797,Elemental Mastery,48
56,3,6039.150566143391,146.0973091167034,361.7953247299156,Elemental Mastery,48
57,3,6105.747929249366,147.70840249940375,365.7850605518761,Elemental Mastery,48
58,3,6171.542591809586,149.3000773124004,369.72670793651196,Elemental Mastery,48
59,3,6238.139954915561,150.91117069510074,373.71644375847245,Elemental Mastery,48
60,3,6304.737318021536,152.52226407780108,377.70617958043294,Elemental Mastery,48
60,4,6730.638196927786,162.8257079864925,403.2211789700814,Elemental Mastery,48
61,4,6796.432859488006,164.41738279948913,407.16282635471725,Elemental Mastery,48
62,4,6863.030222593981,166.02847618218948,411.15256217667775,Elemental Mastery,48
63,4,6928.824885154201,167.62015099518612,415.0942095613136,Elemental Mastery,48
64,4,6995.422248260176,169.23124437788647,419.0839453832741,Elemental Mastery,48
65,4,7061.216910820396,170.8229191908831,423.02559276791,Elemental Mastery,48
66,4,7127.814273926371,172.43401257358346,427.0153285898705,Elemental Mastery,48
67,4,7194.411254429608,174.04509670053085,431.0050414907455,Elemental Mastery,48
68,4,7260.206299592566,175.63678076928045,434.94671179646684,Elemental Mastery,48
69,4,7326.803280095803,177.24786489622784,438.93642469734186,Elemental Mastery,48
70,4,7392.598325258761,178.83954896497744,442.8780950030632,Elemental Mastery,48
70,5,7818.499082094699,189.14299287366885,468.3931020221062,Elemental Mastery,72
71,5,7885.096445200674,190.7540862563692,472.38283784406667,Elemental Mastery,72
72,5,7950.891107760894,192.34576106936584,476.32448522870254,Elemental Mastery,72
73,5,8017.488470866869,193.95685445206618,480.31422105066304,Elemental Mastery,72
74,5,8084.085451370105,195.56793857901357,484.30393395153806,Elemental Mastery,72
75,5,8149.880496533064,197.15962264776317,488.2456042572594,Elemental Mastery,72
76,5,8216.4774770363,198.77070677471056,492.2353171581344,Elemental Mastery,72
77,5,8282.272522199259,200.36239084346016,496.17698746385577,Elemental Mastery,72
78,5,8348.869502702495,201.97347497040755,500.1667003647308,Elemental Mastery,72
79,5,8414.664547865454,203.56515903915715,504.10837067045213,Elemental Mastery,72
80,5,8481.26152836869,205.17624316610454,508.09808357132715,Elemental Mastery,72
80,6,8907.16240727494,215.47968326009868,533.6130829609756,Elemental Mastery,96
81,6,8973.759770380915,217.09077664279903,537.6028187829361,Elemental Mastery,96
82,6,9039.554815543874,218.68246071154863,541.5444890886574,Elemental Mastery,96
83,6,9106.15179604711,220.29354483849602,545.5342019895324,Elemental Mastery,96
84,6,9171.946841210069,221.88522890724562,549.4758722952538,Elemental Mastery,96
85,6,9238.543821713305,223.496313034193,553.4655851961288,Elemental Mastery,96
86,6,9304.338484273525,225.08798784718965,557.4072325807647,Elemental Mastery,96
87,6,9370.9358473795,226.69908122989,561.3969684027252,Elemental Mastery,96
88,6,9436.73050993972,228.29075604288664,565.338615787361,Elemental Mastery,96
89,6,9503.327873045695,229.901849425587,569.3283516093215,Elemental Mastery,96
90,6,9569.92523615167,231.51294280828733,573.318087431282,Elemental Mastery,96
