level,ascension,hp,atk,def,ascension_stat,ascension_value
1,0,1020.0524291992188,25.136999130249023,62.223201751708984,crit_dmg,0.5
2,0,1104.7167244004813,27.223368667654086,67.387724055342,crit_dmg,0.5
3,0,1189.3811412014693,29.309741201622955,72.5522537765587,crit_dmg,0.5
4,0,1275.0655364990234,31.42124891281128,77.77900218963623,crit_dmg,0.5
5,0,1359.729831700286,33.50761845021634,82.94352449326925,crit_dmg,0.5
6,0,1445.4143485975655,35.61912915796847,88.17028032393046,crit_dmg,0.5
7,0,1530.0786437988281,37.705498695373535,93.33480262756348,crit_dmg,0.5
8,0,1615.7630390963823,39.81700640656186,98.561551040641,crit_dmg,0.5
9,0,1701.4474343939364,41.92851411775018,103.78829945371854,crit_dmg,0.5
10,0,1786.1118511949244,44.01488665171905,108.95282917493523,crit_dmg,0.5
11,0,1871.7962464924785,46.12639436290738,114.17957758801276,crit_dmg,0.5
12,0,1957.4806417900327,48.2379020740957,119.40632600109029,crit_dmg,0.5
13,0,2043.1650370875868,50.349409785284024,124.63307441416782,crit_dmg,0.5
14,0,2129.8695324814325,52.48605567025561,129.92204893668986,crit_dmg,0.5
15,0,2215.5538061792613,54.597560384880126,135.14878993218372,crit_dmg,0.5
16,0,2301.238323076541,56.70907109263226,140.37554576284492,crit_dmg,0.5
17,0,2387.9428184703866,58.84571697760384,145.66452028536696,crit_dmg,0.5
18,0,2473.6270921682153,60.95722169222836,150.89126128086082,crit_dmg,0.5
19,0,2560.331587562061,63.093867577199944,156.18023580338286,crit_dmg,0.5
20,0,2646.0161044593406,65.20537828495208,161.40699163404406,crit_dmg,0.5
20,1,3520.6188266273093,86.75650857975188,214.7589928242296,crit_dmg,0.5
21,1,3607.3230788217043,88.89314847159585,220.0479525115843,crit_dmg,0.5
22,1,3694.02757421555,91.02979435656744,225.33692703410634,crit_dmg,0.5
23,1,3780.7320696093957,93.16644024153902,230.62590155662838,crit_dmg,0.5
24,1,3867.4365650032414,95.3030861265106,235.91487607915042,crit_dmg,0.5
25,1,3954.141060397087,97.43973201148219,241.20385060167246,crit_dmg,0.5
26,1,4041.865534287499,99.60151307367323,246.55504381605533,crit_dmg,0.5
27,1,4128.570029681345,101.73815895864482,251.84401833857737,crit_dmg,0.5
28,1,4215.2745250751905,103.8748048436164,257.1329928610994,crit_dmg,0.5
29,1,4302.998998965602,106.03658590580744,262.4841860754823,crit_dmg,0.5
30,1,4389.703494359448,108.17323179077903,267.7731605980043,crit_dmg,0.5
31,1,4477.42796824986,110.33501285297007,273.1243538123872,crit_dmg,0.5
32,1,4565.152442140272,112.4967939151611,278.4755470267701,crit_dmg,0.5
33,1,4652.876916030684,114.65857497735215,283.82674024115295,crit_dmg,0.5
34,1,4739.5814114245295,116.79522086232373,289.115714763675,crit_dmg,0.5
35,1,4827.305885314941,118.95700192451477,294.46690797805786,crit_dmg,0.5
36,1,4916.0503377019195,121.14391816392526,299.88031988430157,crit_dmg,0.5
37,1,5003.774811592331,123.3056992261163,305.23151309868445,crit_dmg,0.5
38,1,5091.499285482743,125.46748028830734,310.5827063130673,crit_dmg,0.5
39,1,5179.223759373155,127.62926135049838,315.9338995274502,crit_dmg,0.5
40,1,5267.968698159035,129.8161895761641,321.3473411040286,crit_dmg,0.5
40,2,5889.396859780129,145.12883262731157,359.2553420500735,crit_dmg,0.596000000834465
41,2,5977.1213336705405,147.2906136895026,364.6065352644564,crit_dmg,0.596000000834465
42,2,6065.865786057519,149.4775299289131,370.0199471707001,crit_dmg,0.596000000834465
43,2,6154.610238444497,151.6644461683236,375.4333590769438,crit_dmg,0.596000000834465
44,2,6242.3347123349085,153.82622723051463,380.7845522913267,crit_dmg,0.596000000834465
45,2,6331.079164721887,156.01314346992513,386.1979641975704,crit_dmg,0.596000000834465
46,2,6419.824103507766,158.20007169559085,391.6114057741488,crit_dmg,0.596000000834465
47,2,6508.568555894744,160.38698793500134,397.0248176803925,crit_dmg,0.596000000834465
48,2,6597.313008281722,162.57390417441184,402.4382295866362,crit_dmg,0.596000000834465
49,2,6687.077925564168,164.78596757729701,407.91388985507547,crit_dmg,0.596000000834465
50,2,6775.822377951146,166.9728838167075,413.3273017613192,crit_dmg,0.596000000834465
50,3,7604.393300802709,187.38974630450048,463.8713004795809,crit_dmg,0.69200000166893
51,3,7693.137753189687,189.57666254391097,469.2847123858246,crit_dmg,0.69200000166893
52,3,7782.902184073231,191.78871396054092,474.76034298392915,crit_dmg,0.69200000166893
53,3,7871.647122859111,193.97564218620664,480.17378456050756,crit_dmg,0.69200000166893
54,3,7961.411553742655,196.1876936028366,485.6494151586121,crit_dmg,0.69200000166893
55,3,8051.175984626199,198.39974501946654,491.12504575671664,crit_dmg,0.69200000166893
56,3,8140.940901908645,200.61180842235171,496.6007060251559,crit_dmg,0.69200000166893
57,3,8230.70533279219,202.82385983898166,502.07633662326043,crit_dmg,0.69200000166893
58,3,8320.469763675734,205.0359112556116,507.551967221365,crit_dmg,0.69200000166893
59,3,8410.23468095818,207.2479746584968,513.0276274898042,crit_dmg,0.69200000166893
60,3,8499.999111841724,209.46002607512673,518.5032580879088,crit_dmg,0.69200000166893
60,4,9121.427334497974,224.77266721892556,556.411262848651,crit_dmg,0.69200000166893
61,4,9211.19225178042,226.98473062181074,561.8869231170902,crit_dmg,0.69200000166893
62,4,9300.956682663964,229.1967820384407,567.3625537151947,crit_dmg,0.69200000166893
63,4,9391.741092044074,231.4339686322901,572.9004030051601,crit_dmg,0.69200000166893
64,4,9481.50600932652,233.64603203517527,578.3760632735994,crit_dmg,0.69200000166893
65,4,9572.29041870663,235.88321862902467,583.9139125635647,crit_dmg,0.69200000166893
66,4,9663.075314485643,238.1204172091293,589.4517915238648,crit_dmg,0.69200000166893
67,4,9752.839745369187,240.33246862575925,594.9274221219694,crit_dmg,0.69200000166893
68,4,9843.624641148199,242.56966720586388,600.4653010822694,crit_dmg,0.69200000166893
69,4,9934.40905052831,244.80685379971328,606.0031503722348,crit_dmg,0.69200000166893
70,4,10025.193946307321,247.0440523798179,611.5410293325349,crit_dmg,0.69200000166893
70,5,10646.622413104196,262.356697338314,649.449018834488,crit_dmg,0.7879999876022339
71,5,10737.406822484307,264.5938839321634,654.9868681244534,crit_dmg,0.7879999876022339
72,5,10829.211696759885,266.8562176894875,660.5869657766143,crit_dmg,0.7879999876022339
73,5,10919.996592538897,269.0934162695921,666.1248447369144,crit_dmg,0.7879999876022339
74,5,11010.781001919007,271.3306028634415,671.6626940268798,crit_dmg,0.7879999876022339
75,5,11102.585876194586,273.5929366207656,677.2627916790407,crit_dmg,0.7879999876022339
