level,ascension,base_atk,substat,substat_value
1,0,38.74129867553711,atk%,0.07660000026226044
2,0,41.68563641426681,atk%,0.07660000026226044
3,0,44.62997415299651,atk%,0.07660000026226044
4,0,47.5743165100489,atk%,0.07660000026226044
5,0,50.47991113972057,atk%,0.08900919577555655
6,0,53.42424887845027,atk%,0.08900919577555655
7,0,56.32984812644463,atk%,0.08900919577555655
8,0,59.23544737443899,atk%,0.08900919577555655
9,0,62.14104200411066,atk%,0.08900919577555655
10,0,65.04664125210502,atk%,0.10440580306036473
11,0,67.95223588177669,atk%,0.10440580306036473
12,0,70.81909202071301,atk%,0.10440580306036473
13,0,73.72469126870737,atk%,0.10440580306036473
14,0,76.5915474076437,atk%,0.10440580306036473
15,0,79.45840816490272,atk%,0.11987900479352476
16,0,82.32525968551636,atk%,0.11987900479352476
17,0,85.19211120613,atk%,0.11987900479352476
18,0,88.05897196338901,atk%,0.11987900479352476
19,0,90.92582348400265,atk%,0.11987900479352476
20,0,93.75394575052633,atk%,0.13535219739525317
20,1,119.6539453690566,atk%,0.13535219739525317
21,1,122.4820583989349,atk%,0.13535219739525317
22,1,125.34890991954853,atk%,0.13535219739525317
23,1,128.1770321860722,atk%,0.13535219739525317
24,1,131.0051452159505,atk%,0.13535219739525317
25,1,133.8332582458288,atk%,0.1508253991284132
26,1,136.6613712757071,atk%,0.1508253991284132
27,1,139.45074581485005,atk%,0.1508253991284132
28,1,142.27885884472835,atk%,0.1508253991284132
29,1,145.0682333838713,atk%,0.1508253991284132
30,1,147.85760792301426,atk%,0.16629860086157322
31,1,150.68572095289255,atk%,0.16629860086157322
32,1,153.4750954920355,atk%,0.16629860086157322
33,1,156.26447003117846,atk%,0.16629860086157322
34,1,159.05384457032142,atk%,0.16629860086157322
35,1,161.80447138208365,atk%,0.18177179346330163
36,1,164.5938459212266,atk%,0.18177179346330163
37,1,167.38322046036956,atk%,0.18177179346330163
38,1,170.13385650877717,atk%,0.18177179346330163
39,1,172.8844833205394,atk%,0.18177179346330163
40,1,175.67385785968236,atk%,0.19724500432789327
40,2,201.673859767031,atk%,0.19724500432789327
41,2,204.4244958154386,atk%,0.19724500432789327
42,2,207.17512262720084,atk%,0.19724500432789327
43,2,209.92575867560845,atk%,0.19724500432789327
44,2,212.67639472401606,atk%,0.19724500432789327
45,2,215.42703077242368,atk%,0.21271819692962168
46,2,218.13890985680518,atk%,0.21271819692962168
47,2,220.8895459052128,atk%,0.21271819692962168
48,2,223.6401819536204,atk%,0.21271819692962168
49,2,226.35206103800192,atk%,0.21271819692962168
50,2,229.10269708640953,atk%,0.22819140779421332
50,3,255.00269861228844,atk%,0.22819140779421332
51,3,257.7145961699607,atk%,0.22819140779421332
52,3,260.426493727633,atk%,0.22819140779421332
53,3,263.1383728120145,atk%,0.22819140779421332
54,3,265.8890088604221,atk%,0.22819140779421332
55,3,268.6009064180944,atk%,0.24366460039594173
56,3,271.3127855024759,atk%,0.24366460039594173
57,3,274.02468306014816,atk%,0.24366460039594173
58,3,276.69782365379433,atk%,0.24366460039594173
59,3,279.4097212114666,atk%,0.24366460039594173
60,3,282.1216187691389,atk%,0.25913779299767015
60,4,308.02161266562325,atk%,0.25913779299767015
61,4,310.73349175000476,atk%,0.25913779299767015
62,4,313.4066508169417,atk%,0.25913779299767015
63,4,316.1185299013232,atk%,0.25913779299767015
64,4,318.79168896826013,atk%,0.25913779299767015
65,4,321.5035865259324,atk%,0.2746110038622618
66,4,324.1767271195786,atk%,0.2746110038622618
67,4,326.88862467725085,atk%,0.2746110038622618
68,4,329.561765270897,atk%,0.2746110038622618
69,4,332.23492433783395,atk%,0.2746110038622618
70,4,334.9080649314801,atk%,0.29000760201563835
70,5,360.9080649314801,atk%,0.29000760201563835
71,5,363.6199624891524,atk%,0.29000760201563835
72,5,366.29310308279855,atk%,0.29000760201563835
73,5,368.9662621497355,atk%,0.29000760201563835
74,5,371.63940274338165,atk%,0.29000760201563835
75,5,374.3125618103186,atk%,0.30548079461736677
76,5,376.98570240396475,atk%,0.30548079461736677
77,5,379.6588614709017,atk%,0.30548079461736677
78,5,382.33200206454785,atk%,0.30548079461736677
79,5,385.0051611314848,atk%,0.30548079461736677
80,5,387.67830172513095,atk%,0.3209540054819584
80,6,413.5783108804044,atk%,0.3209540054819584
81,6,416.212731456606,atk%,0.3209540054819584
82,6,418.88587205025215,atk%,0.3209540054819584
83,6,421.5590126438983,atk%,0.3209540054819584
84,6,424.23217171083525,atk%,0.3209540054819584
85,6,426.9053123044814,atk%,0.33642721634655004
86,6,429.539732880683,atk%,0.33642721634655004
87,6,432.2128734743292,atk%,0.33642721634655004
88,6,434.8860325412661,atk%,0.33642721634655004
89,6,437.52043464417693,atk%,0.33642721634655004
90,6,440.19359371111386,atk%,0.35190039068541523
